사고다발지역시도시군구,위도,경도,사고다발지역폴리곤정보
울산광역시 남구2,35.539889,129.342668,"POLYGON ((129.34446428 35.53988872, 129.34442976 35.53960351, 129.34432752 35.53932926, 129.34416149 35.53907651, 129.34393806 35.53885497, 129.3436658 35.53867315, 129.34335519 35.53853805, 129.34301815 35.53845486, 129.34266765 35.53842677, 129.34231714 35.53845486, 129.34198011 35.53853805, 129.34166949 35.53867315, 129.34139724 35.53885497, 129.3411738 35.53907651, 129.34100778 35.53932926, 129.34090554 35.53960351, 129.34087102 35.53988872, 129.34090554 35.54017393, 129.34100778 35.54044818, 129.3411738 35.54070093, 129.34139724 35.54092246, 129.34166949 35.54110427, 129.34198011 35.54123936, 129.34231714 35.54132256, 129.34266765 35.54135065, 129.34301815 35.54132256, 129.34335519 35.54123936, 129.3436658 35.54110427, 129.34393806 35.54092246, 129.34416149 35.54070093, 129.34432752 35.54044818, 129.34442976 35.54017393, 129.34446428 35.53988872))"
울산광역시 남구3,35.522135,129.344644,"POLYGON ((129.34644016 35.52213478, 129.34640564 35.52184951, 129.3463034 35.52157519, 129.34613738 35.52132239, 129.34591394 35.5211008, 129.34564169 35.52091894, 129.34533107 35.52078381, 129.34499404 35.5207006, 129.34464353 35.5206725, 129.34429303 35.5207006, 129.34395599 35.52078381, 129.34364538 35.52091894, 129.34337312 35.5211008, 129.34314969 35.52132239, 129.34298366 35.52157519, 129.34288142 35.52184951, 129.3428469 35.52213478, 129.34288142 35.52242005, 129.34298366 35.52269436, 129.34314969 35.52294716, 129.34337312 35.52316875, 129.34364538 35.5233506, 129.34395599 35.52348572, 129.34429303 35.52356893, 129.34464353 35.52359703, 129.34499404 35.52356893, 129.34533107 35.52348572, 129.34564169 35.5233506, 129.34591394 35.52316875, 129.34613738 35.52294716, 129.3463034 35.52269436, 129.34640564 35.52242005, 129.34644016 35.52213478))"
세종특별자치시 세종특별자치시1,36.600699,127.298098,"POLYGON ((127.29989415 36.60069851, 127.29985963 36.60041712, 127.29975739 36.60014654, 127.29959136 36.59989718, 127.29936793 36.59967861, 127.29909567 36.59949923, 127.29878506 36.59936594, 127.29844802 36.59928386, 127.29809752 36.59925614, 127.29774701 36.59928386, 127.29740998 36.59936594, 127.29709937 36.59949923, 127.29682711 36.59967861, 127.29660368 36.59989718, 127.29643765 36.60014654, 127.29633541 36.60041712, 127.29630089 36.60069851, 127.29633541 36.6009799, 127.29643765 36.60125047, 127.29660368 36.60149984, 127.29682711 36.6017184, 127.29709937 36.60189777, 127.29740998 36.60203106, 127.29774701 36.60211314, 127.29809752 36.60214085, 127.29844802 36.60211314, 127.29878506 36.60203106, 127.29909567 36.60189777, 127.29936793 36.6017184, 127.29959136 36.60149984, 127.29975739 36.60125047, 127.29985963 36.6009799, 127.29989415 36.60069851))"
경기도 수원시 장안구1,37.292156,127.028757,"POLYGON ((127.03055372 37.29215566, 127.0305192 37.29187681, 127.03041696 37.29160868, 127.03025093 37.29136157, 127.0300275 37.29114497, 127.02975524 37.29096722, 127.02944463 37.29083513, 127.0291076 37.29075379, 127.02875709 37.29072633, 127.02840659 37.29075379, 127.02806955 37.29083513, 127.02775894 37.29096722, 127.02748668 37.29114497, 127.02726325 37.29136157, 127.02709722 37.29160868, 127.02699498 37.29187681, 127.02696046 37.29215566, 127.02699498 37.29243451, 127.02709722 37.29270264, 127.02726325 37.29294975, 127.02748668 37.29316634, 127.02775894 37.29334409, 127.02806955 37.29347617, 127.02840659 37.29355751, 127.02875709 37.29358497, 127.0291076 37.29355751, 127.02944463 37.29347617, 127.02975524 37.29334409, 127.0300275 37.29316634, 127.03025093 37.29294975, 127.03041696 37.29270264, 127.0305192 37.29243451, 127.03055372 37.29215566))"
경기도 수원시 장안구2,37.29221,126.999216,"POLYGON ((127.00101262 37.29221032, 127.0009781 37.29193147, 127.00087586 37.29166334, 127.00070983 37.29141622, 127.0004864 37.29119963, 127.00021414 37.29102187, 126.99990353 37.29088979, 126.99956649 37.29080845, 126.99921599 37.29078098, 126.99886548 37.29080845, 126.99852845 37.29088979, 126.99821783 37.29102187, 126.99794558 37.29119963, 126.99772214 37.29141622, 126.99755612 37.29166334, 126.99745388 37.29193147, 126.99741936 37.29221032, 126.99745388 37.29248916, 126.99755612 37.29275729, 126.99772214 37.2930044, 126.99794558 37.29322099, 126.99821783 37.29339874, 126.99852845 37.29353082, 126.99886548 37.29361216, 126.99921599 37.29363962, 126.99956649 37.29361216, 126.99990353 37.29353082, 127.00021414 37.29339874, 127.0004864 37.29322099, 127.00070983 37.2930044, 127.00087586 37.29275729, 127.0009781 37.29248916, 127.00101262 37.29221032))"
경기도 수원시 장안구3,37.288219,127.006603,"POLYGON ((127.00839972 37.2882187, 127.0083652 37.28793984, 127.00826296 37.28767169, 127.00809693 37.28742457, 127.0078735 37.28720796, 127.00760124 37.28703019, 127.00729063 37.2868981, 127.00695359 37.28681676, 127.00660309 37.28678929, 127.00625258 37.28681676, 127.00591555 37.2868981, 127.00560493 37.28703019, 127.00533268 37.28720796, 127.00510924 37.28742457, 127.00494322 37.28767169, 127.00484098 37.28793984, 127.00480646 37.2882187, 127.00484098 37.28849756, 127.00494322 37.28876571, 127.00510924 37.28901283, 127.00533268 37.28922943, 127.00560493 37.28940719, 127.00591555 37.28953928, 127.00625258 37.28962062, 127.00660309 37.28964808, 127.00695359 37.28962062, 127.00729063 37.28953928, 127.00760124 37.28940719, 127.0078735 37.28922943, 127.00809693 37.28901283, 127.00826296 37.28876571, 127.0083652 37.28849756, 127.00839972 37.2882187))"
경기도 수원시 장안구4,37.291562,127.020057,"POLYGON ((127.02185329 37.29156184, 127.02181877 37.29128299, 127.02171653 37.29101486, 127.0215505 37.29076774, 127.02132707 37.29055114, 127.02105481 37.29037338, 127.0207442 37.2902413, 127.02040716 37.29015996, 127.02005666 37.29013249, 127.01970615 37.29015996, 127.01936912 37.2902413, 127.0190585 37.29037338, 127.01878625 37.29055114, 127.01856281 37.29076774, 127.01839679 37.29101486, 127.01829455 37.29128299, 127.01826003 37.29156184, 127.01829455 37.29184069, 127.01839679 37.29210882, 127.01856281 37.29235593, 127.01878625 37.29257252, 127.0190585 37.29275028, 127.01936912 37.29288236, 127.01970615 37.29296369, 127.02005666 37.29299116, 127.02040716 37.29296369, 127.0207442 37.29288236, 127.02105481 37.29275028, 127.02132707 37.29257252, 127.0215505 37.29235593, 127.02171653 37.29210882, 127.02181877 37.29184069, 127.02185329 37.29156184))"
경기도 수원시 장안구5,37.292452,127.008279,"POLYGON ((127.01007569 37.29245179, 127.01004117 37.29217294, 127.00993893 37.29190481, 127.0097729 37.2916577, 127.00954947 37.2914411, 127.00927721 37.29126335, 127.0089666 37.29113126, 127.00862956 37.29104992, 127.00827906 37.29102246, 127.00792855 37.29104992, 127.00759152 37.29113126, 127.0072809 37.29126335, 127.00700865 37.2914411, 127.00678522 37.2916577, 127.00661919 37.29190481, 127.00651695 37.29217294, 127.00648243 37.29245179, 127.00651695 37.29273063, 127.00661919 37.29299876, 127.00678522 37.29324587, 127.00700865 37.29346246, 127.0072809 37.29364021, 127.00759152 37.29377229, 127.00792855 37.29385363, 127.00827906 37.29388109, 127.00862956 37.29385363, 127.0089666 37.29377229, 127.00927721 37.29364021, 127.00954947 37.29346246, 127.0097729 37.29324587, 127.00993893 37.29299876, 127.01004117 37.29273063, 127.01007569 37.29245179))"
경기도 수원시 권선구1,37.256948,127.011255,"POLYGON ((127.01305143 37.25694841, 127.01301691 37.25666943, 127.01291467 37.25640118, 127.01274865 37.25615395, 127.01252521 37.25593725, 127.01225296 37.25575941, 127.01194234 37.25562726, 127.01160531 37.25554589, 127.0112548 37.25551841, 127.0109043 37.25554589, 127.01056726 37.25562726, 127.01025665 37.25575941, 127.00998439 37.25593725, 127.00976096 37.25615395, 127.00959493 37.25640118, 127.0094927 37.25666943, 127.00945817 37.25694841, 127.0094927 37.25722739, 127.00959493 37.25749564, 127.00976096 37.25774287, 127.00998439 37.25795956, 127.01025665 37.2581374, 127.01056726 37.25826954, 127.0109043 37.25835091, 127.0112548 37.25837839, 127.01160531 37.25835091, 127.01194234 37.25826954, 127.01225296 37.2581374, 127.01252521 37.25795956, 127.01274865 37.25774287, 127.01291467 37.25749564, 127.01301691 37.25722739, 127.01305143 37.25694841))"
경기도 수원시 권선구2,37.263579,127.008178,"POLYGON ((127.00997483 37.26357895, 127.00994031 37.2633, 127.00983807 37.26303176, 127.00967204 37.26278455, 127.00944861 37.26256788, 127.00917635 37.26239005, 127.00886574 37.26225791, 127.00852871 37.26217655, 127.0081782 37.26214907, 127.00782769 37.26217655, 127.00749066 37.26225791, 127.00718005 37.26239005, 127.00690779 37.26256788, 127.00668436 37.26278455, 127.00651833 37.26303176, 127.00641609 37.2633, 127.00638157 37.26357895, 127.00641609 37.2638579, 127.00651833 37.26412613, 127.00668436 37.26437333, 127.00690779 37.26459001, 127.00718005 37.26476783, 127.00749066 37.26489996, 127.00782769 37.26498132, 127.0081782 37.2650088, 127.00852871 37.26498132, 127.00886574 37.26489996, 127.00917635 37.26476783, 127.00944861 37.26459001, 127.00967204 37.26437333, 127.00983807 37.26412613, 127.00994031 37.2638579, 127.00997483 37.26357895))"
경기도 수원시 팔달구1,37.275303,127.018457,"POLYGON ((127.0202533 37.27530326, 127.02021878 37.27502435, 127.02011654 37.27475616, 127.01995051 37.27450899, 127.01972708 37.27429234, 127.01945482 37.27411455, 127.01914421 37.27398243, 127.01880717 37.27390107, 127.01845667 37.2738736, 127.01810616 37.27390107, 127.01776913 37.27398243, 127.01745851 37.27411455, 127.01718626 37.27429234, 127.01696282 37.27450899, 127.0167968 37.27475616, 127.01669456 37.27502435, 127.01666004 37.27530326, 127.01669456 37.27558217, 127.0167968 37.27585036, 127.01696282 37.27609752, 127.01718626 37.27631416, 127.01745851 37.27649195, 127.01776913 37.27662406, 127.01810616 37.27670542, 127.01845667 37.27673289, 127.01880717 37.27670542, 127.01914421 37.27662406, 127.01945482 37.27649195, 127.01972708 37.27631416, 127.01995051 37.27609752, 127.02011654 37.27585036, 127.02021878 37.27558217, 127.0202533 37.27530326))"
인천광역시 부평구3,37.490585,126.723348,"POLYGON ((126.72514423 37.49058545, 126.72510971 37.49030734, 126.72500747 37.49003992, 126.72484145 37.48979346, 126.72461801 37.48957744, 126.72434576 37.48940015, 126.72403514 37.48926841, 126.72369811 37.48918729, 126.7233476 37.4891599, 126.7229971 37.48918729, 126.72266006 37.48926841, 126.72234945 37.48940015, 126.72207719 37.48957744, 126.72185376 37.48979346, 126.72168773 37.49003992, 126.7215855 37.49030734, 126.72155097 37.49058545, 126.7215855 37.49086356, 126.72168773 37.49113098, 126.72185376 37.49137744, 126.72207719 37.49159346, 126.72234945 37.49177074, 126.72266006 37.49190247, 126.7229971 37.49198359, 126.7233476 37.49201098, 126.72369811 37.49198359, 126.72403514 37.49190247, 126.72434576 37.49177074, 126.72461801 37.49159346, 126.72484145 37.49137744, 126.72500747 37.49113098, 126.72510971 37.49086356, 126.72514423 37.49058545))"
인천광역시 계양구1,37.547522,126.736108,"POLYGON ((126.73790497 37.54752208, 126.73787045 37.54724418, 126.73776821 37.54697696, 126.73760219 37.54673069, 126.73737875 37.54651483, 126.7371065 37.54633768, 126.73679588 37.54620604, 126.73645885 37.54612498, 126.73610834 37.54609761, 126.73575784 37.54612498, 126.7354208 37.54620604, 126.73511019 37.54633768, 126.73483793 37.54651483, 126.7346145 37.54673069, 126.73444847 37.54697696, 126.73434623 37.54724418, 126.73431171 37.54752208, 126.73434623 37.54779997, 126.73444847 37.54806719, 126.7346145 37.54831346, 126.73483793 37.54852931, 126.73511019 37.54870646, 126.7354208 37.54883809, 126.73575784 37.54891915, 126.73610834 37.54894652, 126.73645885 37.54891915, 126.73679588 37.54883809, 126.7371065 37.54870646, 126.73737875 37.54852931, 126.73760219 37.54831346, 126.73776821 37.54806719, 126.73787045 37.54779997, 126.73790497 37.54752208))"
인천광역시 서구1,37.506395,126.670364,"POLYGON ((126.67216066 37.50639467, 126.67212614 37.50611661, 126.6720239 37.50584925, 126.67185788 37.50560284, 126.67163444 37.50538686, 126.67136219 37.50520961, 126.67105157 37.5050779, 126.67071454 37.5049968, 126.67036403 37.50496941, 126.67001353 37.5049968, 126.66967649 37.5050779, 126.66936588 37.50520961, 126.66909362 37.50538686, 126.66887019 37.50560284, 126.66870416 37.50584925, 126.66860192 37.50611661, 126.6685674 37.50639467, 126.66860192 37.50667272, 126.66870416 37.50694008, 126.66887019 37.50718648, 126.66909362 37.50740246, 126.66936588 37.5075797, 126.66967649 37.50771141, 126.67001353 37.50779251, 126.67036403 37.50781989, 126.67071454 37.50779251, 126.67105157 37.50771141, 126.67136219 37.5075797, 126.67163444 37.50740246, 126.67185788 37.50718648, 126.6720239 37.50694008, 126.67212614 37.50667272, 126.67216066 37.50639467))"
인천광역시 서구2,37.500903,126.672306,"POLYGON ((126.6741025 37.50090316, 126.67406798 37.50062509, 126.67396574 37.5003577, 126.67379972 37.50011127, 126.67357628 37.49989528, 126.67330403 37.49971802, 126.67299341 37.4995863, 126.67265638 37.49950519, 126.67230587 37.4994778, 126.67195537 37.49950519, 126.67161833 37.4995863, 126.67130772 37.49971802, 126.67103546 37.49989528, 126.67081203 37.50011127, 126.670646 37.5003577, 126.67054376 37.50062509, 126.67050924 37.50090316, 126.67054376 37.50118123, 126.670646 37.50144861, 126.67081203 37.50169503, 126.67103546 37.50191102, 126.67130772 37.50208828, 126.67161833 37.50221999, 126.67195537 37.5023011, 126.67230587 37.50232849, 126.67265638 37.5023011, 126.67299341 37.50221999, 126.67330403 37.50208828, 126.67357628 37.50191102, 126.67379972 37.50169503, 126.67396574 37.50144861, 126.67406798 37.50118123, 126.6741025 37.50090316))"
인천광역시 서구3,37.513494,126.673701,"POLYGON ((126.67549716 37.51349358, 126.67546264 37.51321555, 126.6753604 37.51294821, 126.67519437 37.51270183, 126.67497094 37.51248587, 126.67469868 37.51230864, 126.67438807 37.51217694, 126.67405103 37.51209584, 126.67370053 37.51206846, 126.67335002 37.51209584, 126.67301299 37.51217694, 126.67270237 37.51230864, 126.67243012 37.51248587, 126.67220668 37.51270183, 126.67204066 37.51294821, 126.67193842 37.51321555, 126.6719039 37.51349358, 126.67193842 37.5137716, 126.67204066 37.51403894, 126.67220668 37.51428532, 126.67243012 37.51450127, 126.67270237 37.5146785, 126.67301299 37.51481019, 126.67335002 37.51489129, 126.67370053 37.51491867, 126.67405103 37.51489129, 126.67438807 37.51481019, 126.67469868 37.5146785, 126.67497094 37.51450127, 126.67519437 37.51428532, 126.6753604 37.51403894, 126.67546264 37.5137716, 126.67549716 37.51349358))"
광주광역시 동구1,35.154145,126.915004,"POLYGON ((126.91680076 35.15414503, 126.91676624 35.15385846, 126.916664 35.1535829, 126.91649798 35.15332893, 126.91627454 35.15310633, 126.91600229 35.15292365, 126.91569167 35.1527879, 126.91535464 35.15270431, 126.91500413 35.15267609, 126.91465363 35.15270431, 126.91431659 35.1527879, 126.91400598 35.15292365, 126.91373372 35.15310633, 126.91351029 35.15332893, 126.91334426 35.1535829, 126.91324202 35.15385846, 126.9132075 35.15414503, 126.91324202 35.15443161, 126.91334426 35.15470717, 126.91351029 35.15496113, 126.91373372 35.15518372, 126.91400598 35.1553664, 126.91431659 35.15550214, 126.91465363 35.15558573, 126.91500413 35.15561396, 126.91535464 35.15558573, 126.91569167 35.15550214, 126.91600229 35.1553664, 126.91627454 35.15518372, 126.91649798 35.15496113, 126.916664 35.15470717, 126.91676624 35.15443161, 126.91680076 35.15414503))"
광주광역시 서구1,35.154467,126.901317,"POLYGON ((126.90311383 35.15446713, 126.9030793 35.15418056, 126.90297707 35.15390499, 126.90281104 35.15365103, 126.9025876 35.15342843, 126.90231535 35.15324575, 126.90200474 35.15311, 126.9016677 35.15302641, 126.90131719 35.15299819, 126.90096669 35.15302641, 126.90062965 35.15311, 126.90031904 35.15324575, 126.90004679 35.15342843, 126.89982335 35.15365103, 126.89965732 35.15390499, 126.89955509 35.15418056, 126.89952056 35.15446713, 126.89955509 35.1547537, 126.89965732 35.15502926, 126.89982335 35.15528322, 126.90004679 35.15550581, 126.90031904 35.15568849, 126.90062965 35.15582423, 126.90096669 35.15590782, 126.90131719 35.15593605, 126.9016677 35.15590782, 126.90200474 35.15582423, 126.90231535 35.15568849, 126.9025876 35.15550581, 126.90281104 35.15528322, 126.90297707 35.15502926, 126.9030793 35.1547537, 126.90311383 35.15446713))"
광주광역시 서구2,35.156978,126.869228,"POLYGON ((126.87102408 35.15697767, 126.87098956 35.15669111, 126.87088732 35.15641555, 126.8707213 35.1561616, 126.87049786 35.15593901, 126.87022561 35.15575633, 126.86991499 35.15562059, 126.86957796 35.155537, 126.86922745 35.15550878, 126.86887695 35.155537, 126.86853991 35.15562059, 126.8682293 35.15575633, 126.86795704 35.15593901, 126.86773361 35.1561616, 126.86756758 35.15641555, 126.86746534 35.15669111, 126.86743082 35.15697767, 126.86746534 35.15726424, 126.86756758 35.15753979, 126.86773361 35.15779374, 126.86795704 35.15801633, 126.8682293 35.158199, 126.86853991 35.15833473, 126.86887695 35.15841832, 126.86922745 35.15844654, 126.86957796 35.15841832, 126.86991499 35.15833473, 126.87022561 35.158199, 126.87049786 35.15801633, 126.8707213 35.15779374, 126.87088732 35.15753979, 126.87098956 35.15726424, 126.87102408 35.15697767))"
광주광역시 남구1,35.135891,126.91791,"POLYGON ((126.91970688 35.13589064, 126.91967235 35.135604, 126.91957012 35.13532837, 126.91940409 35.13507436, 126.91918065 35.13485171, 126.9189084 35.13466898, 126.91859779 35.1345332, 126.91826075 35.13444959, 126.91791025 35.13442136, 126.91755974 35.13444959, 126.9172227 35.1345332, 126.91691209 35.13466898, 126.91663984 35.13485171, 126.9164164 35.13507436, 126.91625037 35.13532837, 126.91614814 35.135604, 126.91611361 35.13589064, 126.91614814 35.13617728, 126.91625037 35.1364529, 126.9164164 35.13670692, 126.91663984 35.13692956, 126.91691209 35.13711228, 126.9172227 35.13724805, 126.91755974 35.13733166, 126.91791025 35.13735989, 126.91826075 35.13733166, 126.91859779 35.13724805, 126.9189084 35.13711228, 126.91918065 35.13692956, 126.91940409 35.13670692, 126.91957012 35.1364529, 126.91967235 35.13617728, 126.91970688 35.13589064))"
